Country.Name,Country.Code,Indicator.Code,Year,Access to electricity (% of population),Agricultural land (% of land area),Agricultural methane emissions (thousand metric tons of CO2 equivalent),CO2 emissions (kt),Forest area (% of land area)
Pakistan,PAK,AG.LND.FRST.ZS,X1970,NA,NA,NA,NA,NA
Pakistan,PAK,AG.LND.FRST.ZS,X1971,NA,NA,NA,NA,NA
Pakistan,PAK,AG.LND.FRST.ZS,X1972,NA,NA,NA,NA,NA
Pakistan,PAK,AG.LND.FRST.ZS,X1973,NA,NA,NA,NA,NA
Pakistan,PAK,AG.LND.FRST.ZS,X1974,NA,NA,NA,NA,NA
Pakistan,PAK,AG.LND.FRST.ZS,X1975,NA,NA,NA,NA,NA
Pakistan,PAK,AG.LND.FRST.ZS,X1976,NA,NA,NA,NA,NA
Pakistan,PAK,AG.LND.FRST.ZS,X1977,NA,NA,NA,NA,NA
Pakistan,PAK,AG.LND.FRST.ZS,X1978,NA,NA,NA,NA,NA
Pakistan,PAK,AG.LND.FRST.ZS,X1979,NA,NA,NA,NA,NA
Pakistan,PAK,AG.LND.FRST.ZS,X1980,NA,NA,NA,NA,NA
Pakistan,PAK,AG.LND.FRST.ZS,X1981,NA,NA,NA,NA,NA
Pakistan,PAK,AG.LND.FRST.ZS,X1982,NA,NA,NA,NA,NA
Pakistan,PAK,AG.LND.FRST.ZS,X1983,NA,NA,NA,NA,NA
Pakistan,PAK,AG.LND.FRST.ZS,X1984,NA,NA,NA,NA,NA
Pakistan,PAK,AG.LND.FRST.ZS,X1985,NA,NA,NA,NA,NA
Pakistan,PAK,AG.LND.FRST.ZS,X1986,NA,NA,NA,NA,NA
Pakistan,PAK,AG.LND.FRST.ZS,X1987,NA,NA,NA,NA,NA
Pakistan,PAK,AG.LND.FRST.ZS,X1988,NA,NA,NA,NA,NA
Pakistan,PAK,AG.LND.FRST.ZS,X1989,NA,NA,NA,NA,NA
Pakistan,PAK,AG.LND.FRST.ZS,X1990,NA,NA,NA,NA,3.278071814
Pakistan,PAK,AG.LND.FRST.ZS,X1991,NA,NA,NA,NA,3.224755996
Pakistan,PAK,AG.LND.FRST.ZS,X1992,NA,NA,NA,NA,3.171440495
Pakistan,PAK,AG.LND.FRST.ZS,X1993,NA,NA,NA,NA,3.118124677
Pakistan,PAK,AG.LND.FRST.ZS,X1994,NA,NA,NA,NA,3.064809176
Pakistan,PAK,AG.LND.FRST.ZS,X1995,NA,NA,NA,NA,3.011493358
Pakistan,PAK,AG.LND.FRST.ZS,X1996,NA,NA,NA,NA,2.95817754
Pakistan,PAK,AG.LND.FRST.ZS,X1997,NA,NA,NA,NA,2.904862039
Pakistan,PAK,AG.LND.FRST.ZS,X1998,NA,NA,NA,NA,2.851546221
Pakistan,PAK,AG.LND.FRST.ZS,X1999,NA,NA,NA,NA,2.79823072
Pakistan,PAK,AG.LND.FRST.ZS,X2000,NA,NA,NA,NA,2.744914902
Pakistan,PAK,AG.LND.FRST.ZS,X2001,NA,NA,NA,NA,2.689393876
Pakistan,PAK,AG.LND.FRST.ZS,X2002,NA,NA,NA,NA,2.633873008
Pakistan,PAK,AG.LND.FRST.ZS,X2003,NA,NA,NA,NA,2.578351982
Pakistan,PAK,AG.LND.FRST.ZS,X2004,NA,NA,NA,NA,2.522831114
Pakistan,PAK,AG.LND.FRST.ZS,X2005,NA,NA,NA,NA,2.467310087
Pakistan,PAK,AG.LND.FRST.ZS,X2006,NA,NA,NA,NA,2.41152968
Pakistan,PAK,AG.LND.FRST.ZS,X2007,NA,NA,NA,NA,2.355749274
Pakistan,PAK,AG.LND.FRST.ZS,X2008,NA,NA,NA,NA,2.299968867
Pakistan,PAK,AG.LND.FRST.ZS,X2009,NA,NA,NA,NA,2.24418846
Pakistan,PAK,AG.LND.FRST.ZS,X2010,NA,NA,NA,NA,2.188408053
Pakistan,PAK,AG.LND.FRST.ZS,X2011,NA,NA,NA,NA,2.132627646
Pakistan,PAK,AG.LND.FRST.ZS,X2012,NA,NA,NA,NA,2.07684724
Pakistan,PAK,AG.LND.FRST.ZS,X2013,NA,NA,NA,NA,2.021066833
Pakistan,PAK,AG.LND.FRST.ZS,X2014,NA,NA,NA,NA,1.965286426
Pakistan,PAK,AG.LND.FRST.ZS,X2015,NA,NA,NA,NA,1.909506019
Pakistan,PAK,AG.LND.FRST.ZS,X2016,NA,NA,NA,NA,1.853725612
Pakistan,PAK,AG.LND.FRST.ZS,X2017,NA,NA,NA,NA,NA
Pakistan,PAK,AG.LND.FRST.ZS,X2018,NA,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X1960,NA,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X1961,NA,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X1962,NA,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X1963,NA,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X1964,NA,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X1965,NA,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X1966,NA,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X1967,NA,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X1968,NA,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X1969,NA,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X1970,NA,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X1971,NA,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X1972,NA,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X1973,NA,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X1974,NA,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X1975,NA,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X1976,NA,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X1977,NA,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X1978,NA,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X1979,NA,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X1980,NA,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X1981,NA,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X1982,NA,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X1983,NA,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X1984,NA,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X1985,NA,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X1986,NA,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X1987,NA,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X1988,NA,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X1989,NA,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X1990,59.93660355,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X1991,59.6,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X1992,63.07523727,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X1993,64.64124298,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X1994,66.2011261,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X1995,67.75183105,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X1996,69.29030609,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X1997,70.81347656,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X1998,70.46,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X1999,73.80171204,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X2000,75.26216125,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X2001,77.7,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X2002,78.1339035,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X2003,79.55731964,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X2004,80.98051453,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X2005,83.85,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X2006,83.85049438,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X2007,89.2,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X2008,86.79083252,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X2009,90.73,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X2010,89.81377411,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X2011,91.37,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X2012,92.89678955,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X2013,93.6,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X2014,96.01585388,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X2015,93.5,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X2016,99.14743805,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X2017,NA,NA,NA,NA,NA
Pakistan,PAK,EG.ELC.ACCS.ZS,X2018,NA,NA,NA,NA,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X1960,NA,NA,NA,14154.62,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X1961,NA,NA,NA,14656.999,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X1962,NA,NA,NA,16105.464,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X1963,NA,NA,NA,18514.683,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X1964,NA,NA,NA,19035.397,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X1965,NA,NA,NA,19974.149,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X1966,NA,NA,NA,20326.181,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X1967,NA,NA,NA,21572.961,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X1968,NA,NA,NA,24737.582,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X1969,NA,NA,NA,23993.181,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X1970,NA,NA,NA,24337.879,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X1971,NA,NA,NA,23076.431,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X1972,NA,NA,NA,18929.054,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X1973,NA,NA,NA,20036.488,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X1974,NA,NA,NA,21418.947,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X1975,NA,NA,NA,23219.444,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X1976,NA,NA,NA,22838.076,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X1977,NA,NA,NA,24389.217,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X1978,NA,NA,NA,26138.376,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X1979,NA,NA,NA,28250.568,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X1980,NA,NA,NA,32067.915,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X1981,NA,NA,NA,34400.127,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X1982,NA,NA,NA,37385.065,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X1983,NA,NA,NA,40303.997,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X1984,NA,NA,NA,42856.229,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X1985,NA,NA,NA,47175.955,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X1986,NA,NA,NA,49453.162,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X1987,NA,NA,NA,53534.533,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X1988,NA,NA,NA,58213.625,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X1989,NA,NA,NA,60956.541,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X1990,NA,NA,NA,68565.566,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X1991,NA,NA,NA,68242.87,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X1992,NA,NA,NA,72789.95,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X1993,NA,NA,NA,78008.091,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X1994,NA,NA,NA,84839.712,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X1995,NA,NA,NA,84484.013,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X1996,NA,NA,NA,94447.252,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X1997,NA,NA,NA,94711.276,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X1998,NA,NA,NA,97663.211,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X1999,NA,NA,NA,100384.125,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X2000,NA,NA,NA,106449.343,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X2001,NA,NA,NA,108282.843,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X2002,NA,NA,NA,114084.037,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X2003,NA,NA,NA,118895.141,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X2004,NA,NA,NA,131601.296,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X2005,NA,NA,NA,136636.087,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X2006,NA,NA,NA,146074.945,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X2007,NA,NA,NA,158894.777,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X2008,NA,NA,NA,159070.793,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X2009,NA,NA,NA,158836.105,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X2010,NA,NA,NA,161395.671,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X2011,NA,NA,NA,161956.722,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X2012,NA,NA,NA,163496.862,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X2013,NA,NA,NA,164325.604,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X2014,NA,NA,NA,166298.45,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X2015,NA,NA,NA,NA,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X2016,NA,NA,NA,NA,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X2017,NA,NA,NA,NA,NA
Pakistan,PAK,EN.ATM.CO2E.KT,X2018,NA,NA,NA,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X1960,NA,NA,NA,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X1961,NA,NA,NA,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X1962,NA,NA,NA,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X1963,NA,NA,NA,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X1964,NA,NA,NA,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X1965,NA,NA,NA,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X1966,NA,NA,NA,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X1967,NA,NA,NA,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X1968,NA,NA,NA,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X1969,NA,NA,0,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X1970,NA,NA,45049.25381,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X1971,NA,NA,44774.36242,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X1972,NA,NA,45292.38958,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X1973,NA,NA,45967.90507,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X1974,NA,NA,47305.9921,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X1975,NA,NA,48860.0912,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X1976,NA,NA,49801.41443,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X1977,NA,NA,51902.13373,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X1978,NA,NA,53780.87724,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X1979,NA,NA,54358.55556,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X1980,NA,NA,52924.74254,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X1981,NA,NA,54388.27728,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X1982,NA,NA,54895.17701,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X1983,NA,NA,55566.81016,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X1984,NA,NA,56117.09112,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X1985,NA,NA,55401.88982,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X1986,NA,NA,61406.67213,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X1987,NA,NA,61141.93511,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X1988,NA,NA,62565.62799,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X1989,NA,NA,63868.14868,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X1990,NA,NA,64600.21596,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X1991,NA,NA,65237.83444,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X1992,NA,NA,64983.47001,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X1993,NA,NA,67453.51481,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X1994,NA,NA,67741.29869,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X1995,NA,NA,68897.40386,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X1996,NA,NA,71948.41579,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X1997,NA,NA,73387.62292,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X1998,NA,NA,75036.1211,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X1999,NA,NA,76712.65785,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X2000,NA,NA,76954.33154,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X2001,NA,NA,76753.75454,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X2002,NA,NA,79142.04454,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X2003,NA,NA,82425.51469,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X2004,NA,NA,84572.52955,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X2005,NA,NA,86997.01913,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X2006,NA,NA,89244.4463,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X2007,NA,NA,91603.08288,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X2008,NA,NA,93918.24196,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X2009,NA,NA,NA,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X2010,NA,NA,NA,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X2011,NA,NA,NA,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X2012,NA,NA,NA,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X2013,NA,NA,NA,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X2014,NA,NA,NA,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X2015,NA,NA,NA,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X2016,NA,NA,NA,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X2017,NA,NA,NA,NA,NA
Pakistan,PAK,EN.ATM.METH.AG.KT.CE,X2018,NA,NA,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X1960,NA,NA,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X1961,NA,83.53460996,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X1962,NA,82.54540059,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X1963,NA,81.60565168,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X1964,NA,80.57934696,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X1965,NA,79.63959805,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X1966,NA,79.50358176,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X1967,NA,79.28513136,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X1968,NA,79.12850654,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X1969,NA,78.96363831,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X1970,NA,78.79877008,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X1971,NA,78.63390185,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X1972,NA,78.47315533,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X1973,NA,78.3041654,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X1974,NA,78.15166228,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X1975,NA,77.97030723,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X1976,NA,77.80296598,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X1977,NA,77.75185683,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X1978,NA,77.71888318,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X1979,NA,77.6611793,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X1980,NA,77.61996225,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X1981,NA,77.57050178,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X1982,NA,77.51527092,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X1983,NA,77.51527092,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X1984,NA,77.51527092,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X1985,NA,77.51527092,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X1986,NA,77.81780412,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X1987,NA,78.02388941,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X1988,NA,78.22997469,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X1989,NA,78.55971115,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X1990,NA,78.80701349,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X1991,NA,79.14087166,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X1992,NA,79.52666331,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X1993,NA,79.90833326,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X1994,NA,80.1795415,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X1995,NA,80.38974849,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X1996,NA,80.69475472,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X1997,NA,80.74009348,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X1998,NA,80.77554015,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X1999,NA,80.83324403,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X2000,NA,80.88847489,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X2001,NA,80.79614868,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X2002,NA,80.8085138,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X2003,NA,80.72607968,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X2004,NA,80.46229051,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X2005,NA,80.35924787,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X2006,NA,79.86876489,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X2007,NA,79.87041357,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X2008,NA,80.05011994,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X2009,NA,79.951199,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X2010,NA,79.87123791,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X2011,NA,79.44505354,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X2012,NA,79.83002086,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X2013,NA,79.83002086,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X2014,NA,79.83002086,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X2015,NA,79.83002086,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X2016,NA,79.83002086,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X2017,NA,NA,NA,NA,NA
South Africa,ZAF,AG.LND.AGRI.ZS,X2018,NA,NA,NA,NA,NA
South Africa,ZAF,AG.LND.FRST.ZS,X1960,NA,NA,NA,NA,NA
South Africa,ZAF,AG.LND.FRST.ZS,X1961,NA,NA,NA,NA,NA
South Africa,ZAF,AG.LND.FRST.ZS,X1962,NA,NA,NA,NA,NA
South Africa,ZAF,AG.LND.FRST.ZS,X1963,NA,NA,NA,NA,NA
South Africa,ZAF,AG.LND.FRST.ZS,X1964,NA,NA,NA,NA,NA
South Africa,ZAF,AG.LND.FRST.ZS,X1965,NA,NA,NA,NA,NA
South Africa,ZAF,AG.LND.FRST.ZS,X1966,NA,NA,NA,NA,NA
South Africa,ZAF,AG.LND.FRST.ZS,X1967,NA,NA,NA,NA,NA
South Africa,ZAF,AG.LND.FRST.ZS,X1968,NA,NA,NA,NA,NA
South Africa,ZAF,AG.LND.FRST.ZS,X1969,NA,NA,NA,NA,NA
South Africa,ZAF,AG.LND.FRST.ZS,X1970,NA,NA,NA,NA,NA
South Africa,ZAF,AG.LND.FRST.ZS,X1971,NA,NA,NA,NA,NA
South Africa,ZAF,AG.LND.FRST.ZS,X1972,NA,NA,NA,NA,NA
